개봉연도,영화 제목,별점
2018,천하대전,6.6
2018,월령검,6.6
2018,소림사: 고수의 길,6.6
2018,갈 곳 없는,6.6
2018,탈명검: 풍운재기,6.6
2018,첩혈강호,6.6
2018,샤오린- 3인의 고수,6.6
2018,山村古宅,4.7
2018,신 정전자,4.7
2018,혈투: 황위쟁탈전,4.7
2018,화피사,4.7
2018,금의위- 초능척살대,4.7
2018,베를린 호스티지,6.6
2018,추격자: 살인자의 증거,6.4
2018,해피엔딩이었으면 좋겠어,8.3
2018,오멘666: 더 비기닝,3.9
2018,외계인 지구침공,2.9
2018,에어리언 대침공,1.8
2018,피터와 댕댕이 탐정단,4.3
2018,나키의 저주: 용의 부활,5.3
2018,극장판 가면라이더 이그제이드 외전: 브레이브 & 스나이프,7.9
2018,극장판 가면라이더 이그제이드 외전: 패러독스 위드 뽀삐,7.9
2018,신강시선생,4.6
2018,59 세컨즈,4.6
2018,태양 대폭발: 지구 최후의 날,4.6
2018,Scorpion,5
2018,골든타임,3.8
2018,할로윈 데드,2.6
2018,강호제일검 금강철선,2.6
2018,다운,2.6
2018,백문오갑,2.6
2018,평요전: 전설의 요괴 사냥꾼,8.3
2018,툼 인베이더,2.6
2018,익스플로이티드,6.4
2018,어른이 되면,7.6
2018,다운시커,3
2018,패트리어트 워,4.8
2018,공포의 신생아실,3.5
2018,콘택트: 지구 최후의 날,5.8
2018,플래시드: 레거시,3.4
2018,컨벤트,4.1
2018,극장판 가면라이더 이그제이드 외전: 겜마 VS 레이저,8.4
2018,엘리엇과 산타 썰매단,5
2018,디시젼: 리퀴데이션,5.6
2018,파리 에듀케이션,6.4
2018,키메라 DNA 프로젝트,4.6
2018,파라노말 액티비티: 드림 하우스,2.3
2018,적인걸: 천안의 비밀,2.3
2018,뷰티풀 뱀파이어,5.3
2018,1944: 인간병기,2.2
2018,다크시티: 뱀파이어의 습격,4.3
2018,레오나르도 다 빈치,5
2018,장미여관,6.2
2018,웨스트 오브 헬,4.4
2018,하나레이 베이,6
2018,블랙 호크 다운: 4 솔져스,2.3
2018,정복의 신 징기즈칸,3.8
2018,타임 트랩 킬러,3.6
2018,귀신과 함께 춤을,3.6
2018,마왕의 딸 이리샤,6.6
2018,카운터스,7.4
2018,원 네이션,5.8
2018,동키 킹,6.1
2018,시스터 헌트,5.8
2018,더 퍼지: 최초의 시작,3.2
2018,인어가 잠든 집,6.4
2018,맛있는 녀석들,6.1
2018,룸,6.1
2018,몬스터 헌트 2: 요괴사냥단,5.4
2018,솔리스,4.4
2018,신데렐라: 마법 반지의 비밀,4.5
2018,해피니스 로드,7.2
2018,기적의 팀: 샤페코엔시,7.6
2018,무림3대고수전,7.3
2018,유투브 라이브 : 영혼 출몰 지역,3
2018,5 솔저스,7
2018,동명이인 프로젝트,7
2018,빙봉협: 시공행자,3.9
2018,13년의 공백,6.4
2018,레모네이드,6.8
2018,수성못,5.3
2018,일진2,5.3
2018,저주받은 이야기들,3.4
2018,몽키킹: 왕의 귀환,3.4
2018,호랑이보다 무서운 겨울손님,6.1
2018,리버스 다이어리,6.2
2018,언노운 아이덴티티,3.7
2018,요괴외전,5.4
2018,몬스터 파크,4.6
2018,적인걸: 윤회도의 비밀,5.4
2018,데스 에브리데이,2.8
2018,세르지오 앤 세르게이,6.5
2018,트리트 미 라이크 파이어,5.6
2018,혈전: 피의 전쟁,3.8
2018,양아치 느와르,3.8
2018,사이몬과 타카시,6.2
2018,빅샤크2: 해저2만리,6.2
2018,라스트 솔져스,5.6
2018,걷기 좋은 날,5.6
2018,운동회,5.6
2018,라 파미에,6.5
2018,더 트로프,4.6
2018,나는 절대로 용서하지 않는다,6.1
2018,투모로우 2019: 지구 대 빙하기,3.1
2018,코드 기아스 반역의 를르슈III -황도-,7.5
2018,더 레이크,3.6
2018,신 복수무정,5.4
2018,김희선,4.7
2018,에릭 클랩튼: 기타의 신,7.4
2018,극장판 토미카 하이퍼레스큐 드라이브헤드,6.8
2018,툴리,7
2018,지구 최후의 밤,7.1
2018,사라진 밤,6.6
2018,더 캐쳐 워즈 어 스파이,6.2
2018,누구나 아는 비밀,6.9
2018,허리케인 하이스트,5.1
2018,"스탠바이, 웬디",6.7
2018,너의 새는 노래할 수 있어,6.7
2018,미스터 스마일,6.7
2018,홈즈 & 왓슨,3.9
2018,병훈의 하루,3.9
2018,터미널,5.3
2018,변산,6.5
2018,드래그,6.9
2018,스윙키즈,7.5
2018,삼국: 무영자,7
2018,인 디 아일,6.9
2018,고질라: 행성포식자,5.1
2018,레슬러,5.9
2018,바울,6.6
2018,벤 이즈 백,6.7
2018,메가로돈: 거대 상어의 습격,2.8
2018,노크: 초대받지 않은 손님,5.2
2018,세상을 바꾼 변호인,7.1
2018,알파 : 위대한 여정,6.6
2018,미결처리반Q: 순수의 배신,7.4
2018,더 프레데터,5.3
2018,오버로드,6.6
2018,이스케이프 플랜 2: 하데스,3.9
2018,안시성,7
2018,더 게이트,7.1
2018,웨어 핸즈 터치,6.6
2018,명당,6.1
2018,바흐: 숨겨진 작곡가,7.1
2018,데드맨 스탠딩,4.8
2018,쿵푸 몽키,6
2018,와일드라이프,6.8
2018,호텔 아르테미스,6.1
2018,천사의 시간,6.1
2018,콜레트,6.7
2018,조,6.1
2018,15시 17분 파리행 열차,5.3
2018,촉산 복마전,3.8
2018,슬러터하우스 룰즈,5.3
2018,액시던트 맨,6.2
2018,애프터 에브리씽,6.4
2018,택시 5,4.7
2018,창궐,6.3
2018,날 용서해줄래요?,7.1
2018,원피스: 에피소드 오브 스카이피아,6.8
2018,풍뎅이뎅이,6.8
2018,탐정: 리턴즈,6.5
2018,헬 페스트,5.5
2018,앤트맨과 와스프,7
2018,롤링 투 유,6.5
2018,고질라: 결전기동증식도시,5.8
2018,아이 엠 마더,6.5
2018,버블 패밀리,7.5
2018,칠드런 액트,6.7
2018,지금 만나러 갑니다,7.7
2018,아큐페이션,5.6
2018,레고 DC 코믹스 슈퍼 히어로: 플래시,5.6
2018,n번째 이별중,5.8
2018,데스 키스,4.5
2018,브레이븐,5.9
2018,위도우즈,6.8
2018,피를 빠는 인형,5.1
2018,더 넌: 수녀의 저주,2.8
2018,미스터 앤 미스터 대디,6.4
2018,마일 22,6.1
2018,시베리아,4.3
2018,린 온 피트,7.2
2018,28시간 후: 더 비기닝,3.2
2018,그것만이 내 세상,7.5
2018,배드 사마리안,6.4
2018,그린치,6.4
2018,개들의 섬,7.8
2018,게임 나이트,6.9
2018,크레이지 리치 아시안,6.9
2018,공작,7.3
2018,스타 이즈 본,7.6
2018,서치,7.6
2018,맨디,6.5
2018,아쿠아맨,6.8
2018,언더 더 실버레이크,6.5
2018,몬스터 호텔 3,6.3
2018,12 솔져스,6.5
2018,구스범스: 몬스터의 역습,5.6
2018,블랙클랜스맨,7.5
2018,서스페리아,6.7
2018,미션 임파서블: 폴아웃,7.7
2018,궁합,6.3
2018,완벽한 타인,6.9
2018,더 넌,5.3
2018,범블비,6.7
2018,메가로돈,5.6
2018,그린 북,8.2
2018,레디 플레이어 원,7.4
2018,더 이퀄라이저 2,6.7
2018,베놈,6.6
2018,어느 가족,7.9
2018,콰이어트 플레이스,7.5
2018,인시디어스4: 라스트 키,5.7
2018,다키스트 마인드,5.7
2018,태그,6.5
2018,할로윈,6.6
2018,서던 리치: 소멸의 땅,6.8
2018,시카리오: 데이 오브 솔다도,7.1
2018,데드풀 2,7.6
2018,벽 속에 숨은 마법시계,6.1
2018,행복한 라짜로,7.5
2018,오션스 8,6.3
2018,위시업,5.8
2018,더 캡틴,7.3
2018,마약왕,6.2
2018,데스 위시,6.3
2018,미드 90,7.3
2018,콜드 워,7.5
2018,작가 미상,7.7
2018,에이스 그레이드,7.4
2018,"고흐, 영원의 문에서",7
2018,슬렌더 맨,3.2
2018,커뮤터,6.3
2018,인스턴트 패밀리,7.3
2018,디서비디언스,6.6
2018,램페이지,6.1
2018,진격의 거인: 각성의 포효,8.4
2018,메이즈 러너: 데스 큐어,6.2
2018,"러브, 사이먼",7.5
2018,레벨 16,6.1
2018,미래의 미라이,7
2018,인랑,5.9
2018,부탁 하나만 들어줘,6.8
2018,인투 더 미러,5.8
2018,북클럽,6.1
2018,라이프 잇셀프,6.9
2018,챔피언스,7.2
2018,라스트 미션,7
2018,가버나움,8.4
2018,리틀 포레스트,7.3
2018,50가지 그림자: 해방,4.5
2018,흔적 없는 삶,7.1
2018,허스토리,6.8
2018,화이트 보이 릭,6.5
2018,메리 포핀스 리턴즈,6.7
2018,거미줄에 걸린 소녀,6.1
2018,UFO,6.2
2018,쿵푸연맹: 사대천왕,4.9
2018,모리의 정원,6.8
2018,스몰풋,6.6
2018,나와 봄날의 약속,6.1
2018,파리의 딜릴리,6.9
2018,행복의 나라,6.9
2018,집의 시간들,6.9
2018,패밀리,6.4
2018,악몽의 미드나잇,3.6
2018,컨저링 하우스,3.8
2018,침입자,3.7
2018,쥬라기 게임,3.9
2018,"걱정 마요, 그는 멀리 걸어가지 못할 거예요",6.8
2018,엄마의 공책,4.8
2018,대지진: 엔드 오브 더 월드,2.7
2018,디어 마이 프렌드,6.9
2018,레저 시커,6.7
2018,미라클 시즌,6.5
2018,삼총사: 마지막 미션,5.6
2018,쿠사마 야요이: 무한의 세계,7.3
2018,레미: 집 없는 아이,7.1
2018,국가부도의 날,6.7
2018,블루버드 인 마이 하트,6.3
2018,애인이 사이코패스일 때 나에게 생기는 일,5.7
2018,벤트: 마약의 도시,5.2
2018,좀비 워,4.8
2018,Yakiniku Dragon,6.3
2018,100일 동안 100가지로 100퍼센트 행복찾기,6.3
2018,디스토티드,4.5
2018,도니브룩,5.4
2018,논스톱 투 헬,4.4
2018,터치 오브 헤븐,4.9
2018,플레저 오브 스킨 감각탐구,6
2018,레이디스 인 블랙,6.7
2018,벨빌 캅,5
2018,당신은 나라를 사랑하는가,5.6
2018,그녀들을 도와줘,6.4
2018,컨저링: 아미티빌의 저주,1.6
2018,바람 바람 바람,6.2
2018,적인걸3: 사대천왕,6.3
2018,디터 람스,7.6
2018,리플레이,6.4
2018,나이트메어 시네마,5.5
2018,아직 끝나지 않았다,7.5
2018,우주전대 큐레인저 VS 스페이스 스쿼드,7.5
2018,어메이징 그레이스,7.5
2018,어웨이크너: 히어로의 탄생,6.2
2018,벌지대전투 지옥의 사수작전,3.4
2018,도쿄 좀비 아이돌,5.1
2018,신기록,5.1
2018,갱 브라더스: 마지막 대결,4
2018,"더 다크 : 그날 이후, 난 사람을 먹는다",5.6
2018,나쁜 상사,5.6
2018,CCTV: 은밀한 시선,5.2
2018,나는 약신이 아니다,7.8
2018,대관람차,6.2
2018,400: 제국의 부활,6.6
2018,폴란드로 간 아이들,7.1
2018,메시지 맨,5.9
2018,패밀리 이즈 패밀리,5.7
2018,아일랜드,6.2
2018,블레이즈,6.5
2018,아워 하우스,5.3
2018,미샤 버튼의 감금,4
2018,샬롯: 욕망의 법칙,5.2
2018,빌리 보이,4.5
2018,쿵푸 파이터,6.8
2018,어쩌다 룸메이트,6.4
2018,극장판 가면라이더 빌드 Be The One,6.4
2018,나츠메 우인장: 세상과 연을 맺다,7.1
2018,체크 히어로,7.1
2018,그링고,6.1
2018,임파서블 러브,7
2018,새터데이 처치,6.4
2018,페이션트 제로,4.6
2018,소녀가 소녀에게,6.3
2018,살인소설,6.2
2018,쓰리썸씽,3.6
2018,아사코,7
2018,악령의 수녀원,5.3
2018,나의 히어로 아카데미아 더 무비: 두 명의 히어로,7.3
2018,쓰루 더 파이어,6.9
2018,엠블런스를 탄 위험한 백만달러,5.5
2018,협상,6.7
2018,라이프 오브 더 파티,5.6
2018,골든슬럼버,5.9
2018,지옥행 특급택시,6.3
2018,리즈와 파랑새,7.1
2018,문호 스트레이독스: 데드 애플,7.3
2018,염력,5.9
2018,목격자,6.5
2018,휘트니,7.3
2018,피터 래빗,6.6
2018,빌 스트리트가 말할 수 있다면,7.1
2018,캣츠토피아,4.8
2018,미켈란젤로,7.2
2018,소공녀,7.4
2018,죄 많은 소녀,6.4
2018,캡틴 스터비,6.9
2018,인면어: 저주의 시작,5.2
2018,인 더 더스트,5.9
2018,동네사람들,6.1
2018,엔테베 작전,5.9
2018,루킹 글라스,4.7
2018,파이널 스코어,5.8
2018,배틀쉽: 라스트 솔져,2.1
2018,심바: 개과천선 비리경찰,5.5
2018,아가사: 살인의 진실,6.3
2018,이케아 옷장에서 시작된 특별난 여행,6.8
2018,황비홍: 노해웅풍,6.8
2018,점퍼: 더 비기닝,3.4
2018,빌어먹을 사춘기,6.9
2018,더 와이프,7.2
2018,독고 리와인드,7.2
2018,해피 디 데이,6.2
2018,인비저블 위트니스,6.6
2018,히즈 아웃 데어,5.3
2018,물괴,6.1
2018,7:20 원나잇 포에버,5.1
2018,덕구,6.8
2018,포제션 오브 한나 그레이스,5.2
2018,7년의 밤,5.8
2018,LA: 볼케이노칼립스,3.5
2018,커피가 식기 전에,6.7
2018,게이트웨이,5.4
2018,황금형제,5.6
2018,미션 임파서블: 루벤,7.4
2018,랜드 오브 호프,6.5
2018,오버 드라이브,5.8
2018,바이올린 플레이어,6
2018,에일리언 우주전쟁,2.7
2018,리틀드래곤 코코넛2: 정글대탐험,4.8
2018,도라에몽: 진구의 보물섬,6.6
2018,웰컴 투 마웬,6.2
2018,크루즈,5.4
2018,도어락,6.4
2018,퍼즐,6.7
2018,A.I. 라이징,4.9
2018,밤치기,6.1
2018,러브 인 히말라야,6.7
2018,천하제일표국,5.6
2018,런던 필드,3.9
2018,금의위 비검 수춘도,5.6
2018,피어싱,5.5
2018,허리케인: 배틀 오브 브리튼,5.9
2018,앳 퍼스트 라이트,5.6
2018,대범죄도시: 나쁜녀석들,6.6
2018,더 프린세스 : 도둑맞은 공주,6
2018,미쓰백,6.8
2018,PMC: 더 벙커,5.4
2018,마트료시카,4.7
2019,조커,8.4
2019,수호지 임충 : 야저림,6.2
2019,졸업영화,6.2
2019,시베리아 정복자,5.8
2019,Them That Follow,5.4
2019,버티고,6.1
2019,몰록 제물이 된 아이들,6.2
2019,히치하이크,7.8
2019,싸이코: 13번째 희생자,3.5
2019,에일리언 프레데터 2,2.2
2019,부니베어: 원시시대 대모험,5.4
2019,대가리,5.4
2019,오살,6.8
2019,미이라: 악령의 부활,2
2019,이주 노동자의 비극: 올렉,6.9
2019,역으로 가는 길을 알려줘,6.9
2019,백사대전3,6.2
2019,극장판 천재 추리 탐정 셜록홈즈,6.2
2019,알라딘: 램프의 신,2
2019,"영안실, 야간근무자",4.8
2019,Re:제로부터 시작하는 이세계 생활 빙결의 인연,7.1
2019,패왕무공팔괘장,7.1
2019,제이티 르로이,5.5
2019,디아블로: 분노의 질주,4
2019,천국에서 무덤까지,5.7
2019,나의 정원,5.7
2019,인류종말 - 그 후,4.9
2019,존과 맥의 요상한 우주여행,2.7
2019,블루 아워,4.9
2019,쿵푸타운,6.9
2019,국경의 왕,6.9
2019,쿵푸 외전,5.4
2019,귀신의 향기,5.4
2019,오시로가의 비밀,4.8
2019,이 멋진 세계에 축복을! 붉은 전설,7.8
2019,갈까부다,7.8
2019,부다페스트 스토리,6.9
2019,굿바이 마이 러브NK: 붉은 청춘,2.7
2019,너의 여자친구,6.3
2019,다크 인카운터,5.3
2019,특수부대 스콜피온,3
2019,퍼펙트 건맨,6
2019,피드백,5.5
2019,내 남자만 모르는 비밀계약,5.6
2019,뮤턴트 워,4.8
2019,손치리야: 마지막 구원,7.9
2019,삼촌,7.1
2019,Mayday,3
2019,로이 콘: 악마의 변호사,6.9
2019,파도치는 땅,3.2
2019,특수부대 백호,3.2
2019,뷰티풀 보이스,6.1
2019,컬트 걸,2.9
2019,앨리스 죽이기,2.9
2019,얼굴들,2.9
2019,고잉 마이 홈,2.9
2019,셔터: 죽음의 숲,3.2
2019,투모로우 맨,5.9
2019,아이언 걸 : 파이널 워즈,2.5
2019,왓칭,5.9
2019,뉴클리어: 원전 2020,5.3
2019,데드워터,3.6
2019,주전장,8
2019,울려라! 유포니엄 ~맹세의 피날레~,7.2
2019,웨스턴 스타스,7.6
2019,노트르담,5.4
2019,작은 소망,5.4
2019,나노 테러리즘: CIA 비밀요원,2.5
2019,페뷸러스,6
2019,킬러의 카운슬러,5
2019,할머니의 고양이 그리고 522걸음의 여행,5.1
2019,적인걸: 용의 강림,5.1
2019,라스트 씬,5.1
2019,블랙 위도우: 파이널 챕터,6.2
2019,숲속의 마녀들,6.2
2019,포털: 양자 게이트,3.2
2019,바이러스 Z: 백신 대참사,3.9
2019,세인트 주디,6.5
2019,우산을 안 가지고 와서,5
2019,파도를 걷는 소년,5
2019,침묵의 소리,5.7
2019,더 비스트,6.3
2019,차원괴물 엑시엄,4.7
2019,순천부: 국자감살인사건,7.4
2019,파힘,6.8
2019,굿바이 썸머,5.7
2019,극장판 오소마츠 6쌍둥이,6.9
2019,몬스터 가디언즈,3.8
2019,퍼스트 킹: 로마 전설의 시작,6.5
2019,나폴리: 작은 갱들의 도시,6.5
2019,나의 청춘은 너의 것,6.5
2019,어거스트 버진,6.6
2019,매리,4.5
2019,카메라를 멈추면 안 돼! 스핀오프 할리우드 대작전!,4.5
2019,이블 헌터,3.9
2019,임모탈-불멸의 전사,4.7
2019,보희와 녹양,7.1
2019,정글리,5.5
2019,겟 머니,5.5
2019,13 그레이브스,4.2
2019,U-235: 무적의 잠수함,5.9
2019,이름들로 만든 노래,6.5
2019,유전: 더 제네시스,6.1
2019,브라이언 뱅크스,7.2
2019,이블데드 2020,3.2
2019,블랭크,3.2
2019,우리마을,3.2
2019,브이에프더블유,6.1
2019,극장판 프리! - 로드 투 더 월드 - 꿈,3.2
2019,콜드 블러드 레거시,4.6
2019,트라우마 센터,4
2019,킬러 스쿼드,4
2019,굿 티처,5.9
2019,상간녀 살인사건,4.8
2019,도검난무: 계승,6.4
2019,테스와 보낸 여름,7
2019,마치다군의 세계,6.5
2019,화이트 스톰2 : 마약전쟁,6
2019,에브리타임 아이 다이,5.2
2019,데이 앤 나잇,6.2
2019,경성별희,6.6
2019,운명의 하루,5.9
2019,하푼: 딥 워터,6
2019,열화영웅,5.7
2019,나는 결백하다,6.7
2019,뱅드림! 필름 라이브,6.7
2019,한낮의 피크닉,6.7
2019,시티헌터: 신주쿠 프라이빗 아이즈,6.4
2019,나의 노래는 멀리멀리,6.7
2019,굿바이 마더,7.3
2019,갱스터 오브 시티,7.3
2019,촉산전 2,7.3
2019,사이코패스 시너스 오브 더 시스템 Case.1 죄와 벌,6.6
2019,스트레인저,5.8
2019,고객센터: 살인예고,4.7
2019,120시간: 로스트 인 아웃백,5
2019,언더독,6.1
2019,더 빌리지,6.2
2019,그랜드 아일,4.7
2019,쥬라기 펫의 모험,3.7
2019,무사시,6.4
2019,강변호텔,6.7
2019,어셉터블 로스,5.5
2019,리암 갤러거,7
2019,사냥의 시간: 데스 게임,4.2
2019,Imposed Piece,4.2
2019,한강에게,4.2
2019,브라 이야기,6.6
2019,거미줄에 걸린 남자,4.5
2019,이스케이프 프리즌,3.8
2019,토르: 오리지날 전설,5.2
2019,북두의 신,5.2
2019,썬키스 패밀리,6.7
2019,체르노빌,7
2019,성기사단: 어둠의 마법사,2.4
2019,일진3,2.4
2019,사회인,4.5
2019,메신저,5.9
2019,센코롤 커넥트,5.9
2019,홀로코스트 생체실험,3.4
2019,범죄현장,6.5
2019,스캔들: 숨겨진 비밀들,6.5
2019,특수부대 코만도,3.1
2019,코만도 인 런던,5.9
2019,트러스트 넘버 원,2.7
2019,블랙폭스 - 폭렬닌자시대,4.9
2019,리틀 포니 프린세스,3.3
2019,극장판 트리니티 세븐: 천공도서관과 진홍의 마왕,6.5
2019,사탄의 인형: 상속 받은 저주,3.7
2019,기사룡전대 류소우저 THE MOVIE 타임슬립! 공룡패닉!!,5.9
2019,데빌 인사이드 미,2.9
2019,칠검 2 - 백발마녀전,2.9
2019,아이덴티티: 11번째 환자,4
2019,그림자 밟기,5.2
2019,어쌔신 게임,5.2
2019,푸드 몬스터,5.8
2019,마지막 생존자,5.9
2019,언더 독,5.7
2019,블러드 킬,3.7
2019,스페이스 키드: 우주에서 살아남기,6.6
2019,폴리스 스파이,5.6
2019,극장판 가면라이더 지오 Over Quartzer,7.5
2019,봉천 호랑이 이상대,7.5
2019,워 이베이젼,4.7
2019,어드벤처 보이즈,5
2019,더 가디언: 배틀엔젤,5.9
2019,워 히어로: 솔져 오브 갓,2.5
2019,라이즈 오브 더 풋솔져: 라스트 미션,5.5
2019,레닌그라드 대공습,6.8
2019,사선의 끝,6.8
2019,막다른 골목의 추억,6.6
2019,내가 사는 세상,6.6
2019,마계도사,6.5
2019,터미네이터 솔저,6.5
2019,반딧불이 딘딘과 용감한 곤충 탐험대,6.5
2019,맥스 앤 폭스터,6.1
2019,옹알스,6.8
2019,The Real Iron Monkey,5.6
2019,인 더 다크: 악령의 부활,3.3
2019,정무문2: 100대 1의 전설,3.3
2019,내가 그리웠니,5.8
2019,태백검,5.8
2019,수호지 임충 : 백호당,5.8
2019,천계신검,5.8
2019,나는 원래 대전에서 로맨틱 코미디를 찍으려고 했었다,5.8
2019,나르시스의 죽음,5.8
2019,키스키스,5.8
2019,우린같이 영화를보고 소설을읽어,5.8
2019,무중력,5.8
2019,어디에나 있는 어디에도 없는,5.8
2019,자유여행,5.8
2019,독수인심,5.8
2019,인어를 꿈꾸다,5.8
2019,링링,5.8
2019,고고다이노 공룡탐험대 - 전설의 공룡을 찾아서,5.8
2019,도술혈전,5.8
2019,일진 시즌 2: 도깨비,5.8
2019,무협: 더 코드,3.3
2019,오만,5.8
2019,Clown Motel,6.4
2019,Dou ai xiong ren zhen,6.7
2019,미국대전쟁,3.6
2019,시바 공원,6.1
2019,맨 프롬 카트만두,6.1
2019,위자 악마소환게임,2.7
2019,은서,2.7
2019,킥복서 리벤져,6.7
2019,여대괴담,5.8
2019,고봉수 감독 단편선,6.7
